"PC1","PC2","name","gender","decade"
1.73129001189479,0.530507215800381,"Sylvester","male","1780s"
3.39379286423235,-0.87065804106742,"Abraham","male","1780s"
5.29225685643198,2.43086013714109,"Silas","male","1780s"
4.67242818921473,2.07391306721974,"Max","male","1780s"
4.94907963566472,2.72117235501664,"Owen","male","1780s"
3.91018882350612,1.49381483840888,"Nicholas","male","1780s"
4.74486874929528,2.48827820770877,"Ellis","male","1780s"
4.55266465098351,2.08405504731973,"Eli","male","1780s"
5.19993055976612,2.54823641006399,"Edmund","male","1780s"
4.82069905209171,2.13111725101348,"Timothy","male","1780s"
4.53808964746543,2.22626277783764,"Jeff","male","1780s"
5.1459120040883,2.32468020613559,"Anton","male","1780s"
3.88484969735332,2.61124784970784,"Wilson","male","1780s"
4.7818223371464,1.77106226785097,"Vernon","male","1780s"
2.15515686180815,0.418277711723589,"Mary","female","1780s"
4.83260859600729,2.12964150844025,"Elizabeth","female","1780s"
5.1358642085639,2.58972126465598,"Margaret","female","1780s"
4.44106901117432,2.32371576226967,"Florence","female","1780s"
0.848648191685467,1.56368013557461,"Grace","female","1780s"
4.76392360538368,2.33895229478831,"Cora","female","1780s"
5.30384500945196,2.35441219132807,"Helen","female","1780s"
-7.35717552433709,-10.4600221982,"Rose","female","1780s"
3.21809876665715,1.57838876512503,"Pearl","female","1780s"
4.40800530093027,1.82585624949812,"Catherine","female","1780s"
4.95589859966951,2.65367695356823,"Marie","female","1780s"
5.06578265435915,1.60548661980355,"Ada","female","1780s"
-270.349729953828,-145.33504164405,"May","female","1780s"
5.16014365923741,2.31607214618548,"Ruth","female","1780s"
2.38580856627988,0.640052749994657,"Nancy","female","1780s"
5.16508363196318,2.45256846057343,"Flora","female","1780s"
-4.64171518902853,-3.27156682965256,"Georgia","female","1780s"
5.10873123449745,2.3527078266574,"Esther","female","1780s"
4.69885686108632,2.34553960437694,"Olive","female","1780s"
4.95212670605212,2.70228373178536,"Charlotte","female","1780s"
5.28832071359339,2.3898141710245,"Susan","female","1780s"
5.11949346553603,2.05255968655422,"Jane","female","1780s"
-14.7191119813392,-9.22905993991422,"Virginia","female","1780s"
5.03326547819298,2.06588627400519,"Eliza","female","1780s"
4.98918122274026,2.21974545592886,"Rebecca","female","1780s"
4.71690411948376,2.66420430866627,"Belle","female","1780s"
5.15898301072962,2.41556451225537,"Matilda","female","1780s"
4.95442309485584,2.15293736912469,"Hannah","female","1780s"
5.20335821246258,2.48123263050421,"Augusta","female","1780s"
5.25359054062703,2.33696871627717,"Rachel","female","1780s"
4.86581454575566,2.5921928834563,"Anne","female","1780s"
4.83609917783397,2.80425964071287,"Iva","female","1780s"
4.37800294242683,0.520189686498143,"Ann","female","1780s"
4.45931429774615,2.01834707718637,"Maria","female","1780s"
5.28032699326423,2.1920674755078,"Betty","female","1780s"
4.69793713184023,2.46532383811503,"Lou","female","1780s"
5.00502929590564,2.17411943798101,"Bertie","female","1780s"
2.63559063306512,-1.41242537557254,"Sally","female","1780s"
5.00327451640948,2.59197331154137,"Jean","female","1780s"
4.74821457723256,2.66135185464214,"Lois","female","1780s"
4.9266918386449,2.23133100466175,"Sue","female","1780s"
4.75806233221022,2.27936720512877,"Christina","female","1780s"
4.97120409081779,2.32261412074009,"Donald","male","1780s"
4.30125215538027,1.71380298641148,"Vincent","male","1780s"
4.79617607730235,2.17023858943123,"Gordon","male","1780s"
-77.4676391424815,-196.8417974735,"Bill","male","1780s"
-3.47591301863539,-7.87835030464714,"Sherman","male","1780s"
4.40025240058547,2.01943622773361,"Nathaniel","male","1780s"
4.92251452301047,2.17548150653614,"Douglas","male","1780s"
-10.3780600807604,-4.39387765558098,"Ted","male","1780s"
5.18145735038419,2.13126473812228,"Roger","male","1780s"
4.89590850470199,2.19240049995598,"Juan","male","1780s"
1.1696535395929,-1.81201510785963,"Geneva","female","1780s"
2.39947235076058,1.77792464901738,"Don","male","1780s"
-9.2145186404867,-17.8450104875821,"June","female","1780s"
3.20502896222576,1.41994495203424,"Gene","male","1780s"
5.24313888009054,2.4626226617476,"Dean","male","1780s"
4.9521462096047,2.40456860518666,"Keith","male","1780s"
4.81080668694217,1.78961418010552,"Duane","male","1780s"
4.94158835358214,1.78129003923824,"Lowell","male","1780s"
4.89225279712555,2.3609924911735,"Gloria","female","1780s"
4.41302217101968,1.75194110918064,"Beverly","female","1780s"
4.96048680768158,2.41692197726842,"Carol","female","1780s"
3.94742425700712,1.55352097537241,"Peggy","female","1780s"
5.06324404021984,2.4269533240203,"Neil","male","1780s"
2.10687353083955,-4.26129832531059,"Carroll","male","1780s"
4.66122062418255,2.38817833888301,"Barry","male","1780s"
0.669114401377675,-0.877386812903279,"Jo","female","1780s"
5.14560675860154,2.32607211263485,"Kay","female","1780s"
-3.93721164466432,-1.85422701756249,"Joy","female","1780s"
5.13914610088245,2.75865520514986,"Pat","female","1780s"
4.97256804370084,1.98123805722694,"Cynthia","female","1780s"
4.96130888898703,2.13416313030587,"Patty","female","1780s"
4.60602636995553,2.58652417928812,"Diana","female","1780s"
4.44817880660736,2.14530757155777,"Craig","male","1780s"
4.93615543964277,2.15135349862894,"Randall","male","1780s"
4.011882334911,1.60410226421156,"Lynn","androgynous","1780s"
4.62959228310777,2.49294665184488,"Dwight","male","1780s"
-2.19449936236599,-3.36920471675567,"Scott","male","1780s"
4.95053652010712,1.85790080981142,"Kent","male","1780s"
3.40451121015248,-0.358059295551424,"Jonathan","male","1780s"
4.80413261704897,2.27720679733391,"Sherry","female","1780s"
4.011882334911,1.60410226421156,"Lynn","androgynous","1780s"
4.93730728882215,2.06143376738253,"Leslie","androgynous","1780s"
5.08238554354709,2.53986474381087,"Penny","female","1780s"
4.47371579825371,1.99317905448331,"Jill","female","1780s"
4.81712468258995,2.14165873692903,"Bradley","male","1780s"
5.07889395683937,2.17983015859209,"Chris","male","1780s"
4.54195251414506,2.16392764789608,"Tim","male","1780s"
5.21296130949109,2.036616947,"Mitchell","male","1780s"
5.10088131009226,2.06683215061532,"Marc","male","1780s"
4.84320791350191,2.39865160328377,"Kim","androgynous","1780s"
4.44276770520365,2.00413338435068,"Todd","male","1780s"
4.53650780282499,1.59255250371551,"Randolph","male","1780s"
4.86679203540146,2.77859865694359,"Robin","androgynous","1780s"
5.31178993186463,2.21830980355245,"Dana","androgynous","1780s"
5.0814291436122,2.52808238796662,"Gerard","male","1780s"
4.86679203540146,2.77859865694359,"Robin","androgynous","1780s"
4.84320791350191,2.39865160328377,"Kim","androgynous","1780s"
4.59750599454671,2.05868514062743,"Terri","female","1780s"
3.53358205750404,1.59935776969929,"Dawn","female","1780s"
4.52549427887366,2.07465528618306,"Jan","female","1780s"
5.31178993186463,2.21830980355245,"Dana","androgynous","1780s"
4.38066866184216,1.87601147750584,"Troy","male","1780s"
5.19139294329363,2.51265723320756,"Tracy","androgynous","1780s"
4.91263555914583,1.86482257665451,"Lance","male","1780s"
4.85910602544283,2.79252126190618,"Marcus","male","1780s"
5.19139294329363,2.51265723320756,"Tracy","androgynous","1780s"
-5.62478901106269,-15.7919806667079,"April","female","1780s"
5.01679746431497,2.60537860739466,"Melody","female","1780s"
5.23697863205119,2.15332579756135,"Joshua","male","1780s"
5.15106426388768,2.25100510968064,"Ryan","male","1780s"
1.43250212845311,1.15004406895079,"Christian","male","1780s"
4.95202575489936,2.26222788086232,"Jeremiah","male","1780s"
1.81103729910552,-1.84505684158476,"Brandy","female","1780s"
5.20079929869888,1.66590089766405,"Jenny","female","1780s"
4.77035676102498,2.00372944378442,"Christie","female","1780s"
4.72221141147521,2.3993894327947,"Angel","androgynous","1780s"
5.19139294329363,2.51265723320756,"Jordan","androgynous","1780s"
5.17438716446922,2.23763405888688,"Austin","male","1780s"
4.68488700734698,2.13614053352816,"Luke","male","1780s"
4.14337794172112,1.61632497177663,"Caleb","male","1780s"
3.8306984474336,0.565080779534771,"Taylor","androgynous","1780s"
5.13842329410716,2.29508566033416,"Colin","male","1780s"
4.72221141147521,2.3993894327947,"Angel","androgynous","1780s"
4.6389893722193,1.43531674996955,"Drew","male","1780s"
4.23016391747964,2.63610222189363,"Grant","male","1780s"
4.88327196100339,2.53231524392291,"Logan","male","1780s"
5.24427352097297,2.44476040872968,"Lindsay","female","1780s"
5.10900327793117,2.34887860786954,"Whitney","female","1780s"
4.70506442459494,2.21628541796657,"Morgan","female","1780s"
5.10238890837734,2.36016075647774,"Abigail","female","1780s"
0.184911676311812,0.979441643120853,"Ana","female","1780s"
5.19139294329363,2.51265723320756,"Jordan","androgynous","1780s"
3.8306984474336,0.565080779534771,"Taylor","androgynous","1780s"
5.16302927256138,2.38324286474324,"Hunter","male","1780s"
5.16542496249275,2.10670940094173,"Connor","male","1780s"
5.01951318903215,2.40083440996848,"Tanner","male","1780s"
5.11231382087468,2.41551603148649,"Isaiah","male","1780s"
4.25553705387745,1.18385000775212,"Dalton","male","1780s"
4.90765736366919,2.27666935254654,"Cole","male","1780s"
4.82973734570092,2.1624712632913,"Mason","male","1780s"
4.62377842355705,1.92189201190367,"Bryce","male","1780s"
-2.74953111996176,-7.41476282391034,"Jackson","male","1780s"
5.20096126189017,2.45676526945677,"Maxwell","male","1780s"
4.97884645579787,2.81188183704481,"Wyatt","male","1780s"
